,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
205,205,42,2113894.8084508963,2114278.5889362087,2114278.5889362087,2114278.588919937,2114751.015109435,232.18536759214476,12.54275315188943,3.375754917058484,0.01,-856.2066585387875,5.914255857467651,0.44695019721984863,0.022482872009277344,0.017482280731201172,-0.04047560691833496,5159
206,206,42,2114131.53407607,2114278.5889362087,2114278.5889362087,2114278.588919937,2114750.9931110987,232.1802205014974,12.553292448677603,3.5445426629114083,0.01,-619.4590350286214,1.262542486190796,0.44997739791870117,0.023865938186645508,0.01691746711730957,-0.04082202911376953,5162
207,207,42,2114075.286534275,2114278.5889362087,2114278.5889362087,2114278.588919937,2114750.299327275,230.85886289319023,12.540771894718041,3.5445426629114083,0.01,-675.0127929999078,1.2748358249664307,0.44944286346435547,0.022623538970947266,0.01688861846923828,-0.04179549217224121,5165
208,208,42,2114272.2030711984,2114278.5889362087,2114278.5889362087,2114278.588919937,2114749.84695559,228.99125113338232,12.495942295217205,3.5445426629114083,0.01,-477.6438843916062,6.18869686126709,0.44933080673217773,0.022537708282470703,0.017050981521606445,-0.04092049598693848,5170
209,209,43,2114325.9727883637,2114325.9727883637,2114325.9727883637,2114325.97276427,2114748.6719738934,228.74465976236388,12.490095217546713,3.5445426629114083,0.01,-422.6991855295781,2.4216575622558594,0.4486551284790039,0.02335977554321289,0.017001867294311523,-0.04070568084716797,5180
210,210,43,2114277.2103054123,2114325.9727883637,2114325.9727883637,2114325.97276427,2114753.5689767273,224.9797003143467,12.321487747923928,3.5445426629114083,0.01,-476.35867131492176,1.2772572040557861,0.4497253894805908,0.0243074893951416,0.017314910888671875,-0.04075455665588379,5198
211,211,44,2114337.4488747977,2114337.4488747977,2114337.4488747977,2114337.4488566443,2114756.91540261,222.31791292550042,11.55774916094296,3.367315529765838,0.01,-419.4665278123197,3.6278574466705322,0.4524986743927002,0.023305416107177734,0.0175173282623291,-0.04220151901245117,5215
212,212,44,2114289.4613580466,2114337.4488747977,2114337.4488747977,2114337.4488566443,2114761.6014840915,244.69177579320967,10.761131888011757,3.367315529765838,0.01,-472.1401260446632,2.5205085277557373,0.45609211921691895,0.024648189544677734,0.01759481430053711,-0.04118037223815918,5252
213,213,44,2114036.6754029864,2114337.4488747977,2114337.4488747977,2114337.4488566443,2114749.3852176312,246.33035753061995,10.792362940492456,3.367315529765838,0.01,-712.7098146448517,0.40790319442749023,0.4519956111907959,0.022366046905517578,0.01836252212524414,-0.043364524841308594,5253
214,214,44,2114195.836798851,2114337.4488747977,2114337.4488747977,2114337.4488566443,2114748.6046244344,245.7685427791439,10.794964015149416,3.367315529765838,0.01,-552.7678255833763,0.41138553619384766,0.45937538146972656,0.02292490005493164,0.019156694412231445,-0.04235649108886719,5255
