,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
10,10,8,826210.450884605,826214.733184731,826214.733184731,826214.7331808964,826289.183147074,2.2896661018021405,1.625263651955017,3.0523974043609754,0.01,-78.73226246898885,2.3327579498291016,0.6552572250366211,0.04338240623474121,0.045767784118652344,-0.06963968276977539,6419
11,11,8,826213.4532553285,826214.733184731,826214.733184731,826214.7331808964,826289.9441926664,2.216184498858638,1.5583287325628665,3.0523974043609754,0.01,-76.49093733798367,1.9148008823394775,0.6673610210418701,0.06605362892150879,0.05449390411376953,-0.08325409889221191,7273
12,12,8,826214.6155929558,826214.733184731,826214.733184731,826214.7331808964,826290.1234369797,2.1512127936584875,1.5143505018492571,3.0523974043609754,0.01,-75.50784402389633,2.149280071258545,0.6498143672943115,0.056073904037475586,0.054375410079956055,-0.07609796524047852,7891
13,13,9,826215.541432387,826215.541432387,826215.541432387,826215.5414289521,826290.2829845547,2.0575039867544547,1.4615036799672738,3.0523974043609754,0.01,-74.74155216771207,3.0697059631347656,0.6579539775848389,0.05158686637878418,0.05921745300292969,-0.07969808578491211,8056
14,14,9,826214.3212590661,826215.541432387,826215.541432387,826215.5414289521,826285.4869455164,1.8187356886919588,1.3445009563851693,3.0523974043609754,0.01,-71.16568645032571,5.413212060928345,0.6541023254394531,0.03977632522583008,0.06752324104309082,-0.08981657028198242,8168
15,15,9,826214.3217438859,826215.541432387,826215.541432387,826215.5414289521,826285.4864237707,1.8178989862790331,1.3444822675602421,3.0523974043609754,0.01,-71.16467988477848,1.0516870021820068,0.6758391857147217,0.05661630630493164,0.07215476036071777,-0.09835338592529297,8810
16,16,9,826214.322433823,826215.541432387,826215.541432387,826215.5414289521,826285.4861379812,1.817868322134018,1.3444632573284343,3.0523974043609754,0.01,-71.16370415813094,1.092033863067627,0.6536619663238525,0.05538296699523926,0.07277464866638184,-0.093170166015625,9493
17,17,9,826214.3232602554,826215.541432387,826215.541432387,826215.5414289521,826285.4860239887,1.8178377674194053,1.3444442711540738,3.0523974043609754,0.01,-71.16276373328779,1.1538112163543701,0.6864140033721924,0.04997515678405762,0.09228181838989258,-0.09607505798339844,9923
18,18,9,826214.3241448149,826215.541432387,826215.541432387,826215.5414289521,826285.4859842645,1.8178072067676112,1.3444252847247105,3.0523974043609754,0.01,-71.16183944960754,1.13783860206604,0.6708817481994629,0.03767085075378418,0.07883954048156738,-0.1133432388305664,10128
19,19,9,826214.3250557556,826215.541432387,826215.541432387,826215.5414289521,826285.4859845286,1.817776647163555,1.3444063047634889,3.205017274579024,0.01,-71.16092877294692,1.1209042072296143,0.6966454982757568,0.03807234764099121,0.08352470397949219,-0.1013023853302002,10209
20,20,9,826214.4460372184,826215.541432387,826215.541432387,826215.5414289521,826285.7341379097,1.803648482542485,1.3443903247825144,3.205017274579024,0.01,-71.28810069124224,1.191842794418335,0.6863701343536377,0.0391080379486084,0.08350372314453125,-0.12396621704101562,10304
21,21,9,826214.4469344722,826215.541432387,826215.541432387,826215.5414289521,826285.7337507426,1.8036179491318762,1.3443740328932505,3.205017274579024,0.01,-71.28681627044416,1.1375737190246582,0.6588332653045654,0.039051055908203125,0.0810999870300293,-0.10442280769348145,10500
22,22,9,826214.4478879224,826215.541432387,826215.541432387,826215.5414289521,826285.7333815325,1.8035873339977115,1.344357735047375,3.205017274579024,0.01,-71.28549361005165,1.415818452835083,0.6621365547180176,0.04930472373962402,0.09374594688415527,-0.10522961616516113,10814
23,23,9,826214.4489290023,826215.541432387,826215.541432387,826215.5414289521,826285.7331169456,1.8035566200269386,1.3443414247698078,3.205017274579024,0.01,-71.2841879433178,1.3052830696105957,0.668250560760498,0.04230070114135742,0.09117579460144043,-0.12770962715148926,11070
24,24,9,826214.4500455762,826215.541432387,826215.541432387,826215.5414289521,826285.7328938637,1.8035257069859654,1.3443250483899745,3.3652681383079757,0.01,-71.282848287511,1.5368452072143555,0.6543536186218262,0.037698984146118164,0.09292459487915039,-0.1105649471282959,11122
25,25,9,826214.5299459505,826215.541432387,826215.541432387,826215.5414289521,826285.9657919814,1.7900700373575091,1.344311789923409,3.3652681383079757,0.01,-71.43584603093593,1.5524787902832031,0.671238899230957,0.03791952133178711,0.10528230667114258,-0.13456940650939941,11224
26,26,9,826214.531116243,826215.541432387,826215.541432387,826215.5414289521,826285.9652459422,1.790039160172455,1.344298179673949,3.3652681383079757,0.01,-71.43412969919522,1.3567707538604736,0.6478273868560791,0.042885541915893555,0.09990835189819336,-0.11836457252502441,11522
27,27,9,826214.5323747077,826215.541432387,826215.541432387,826215.5414289521,826285.9647837584,1.7900081885745749,1.344284553853159,3.3652681383079757,0.01,-71.43240905069592,1.4242618083953857,0.6594405174255371,0.05274605751037598,0.10039067268371582,-0.12933564186096191,11946
28,28,9,826214.5337119242,826215.541432387,826215.541432387,826215.5414289521,826285.964425126,1.7899772584205493,1.344270940465037,3.3652681383079757,0.01,-71.43071320177575,1.4758622646331787,0.6592657566070557,0.04133415222167969,0.10565042495727539,-0.14521408081054688,12219
